GeoId,Population,pre_cal_prob
01001,55380,0.7148918213386981
01003,212830,0.7193000468747361
01005,25361,0.7178471631539969
01007,22493,0.7363063122095396
01009,57681,0.7330297468731366
01011,10248,0.7453358358119921
01013,19828,0.7219058250817355
01015,114618,0.7088231589191143
01017,33660,0.7178779405821523
01019,25903,0.7079707064630483
01021,44055,0.7043715595844188
01023,12925,0.7246711982675036
01025,24128,0.7315072835809144
01027,13337,0.6746102368988097
01029,14916,0.6382666179420007
01031,51662,0.7037820320888022
01033,54771,0.6821722673819057
01035,12394,0.7308196797922079
01037,10757,0.6989255854690757
01039,37200,0.6564647709638505
01041,13844,0.668529131918437
01043,82853,0.6677411967684611
01045,49277,0.6746919374586108
01047,39149,0.7705534027624907
01049,71310,0.6881508639866235
01051,81144,0.7024771115691358
01053,37057,0.6998979116621261
01055,102748,0.6841849204343092
01057,16494,0.6502162104610357
01059,31466,0.6831346909656935
01061,26417,0.6545461212059718
01063,8324,0.7906513648172391
01065,14809,0.7541009799481357
01067,17133,0.682473098954212
01069,104702,0.7176685472438398
01071,51852,0.7179711578006407
01073,659680,0.7408433946382407
01075,13885,0.7041739961892509
01077,92556,0.6887467618413244
01079,33058,0.6982752537110654
01081,161152,0.7227192024717031
01083,94727,0.7122760464363196
01085,10079,0.7734560034024793
01087,18708,0.7835573959277271
01089,362276,0.7319399330726225
01091,19321,0.7436747005571743
01093,29866,0.6999713416039925
01095,95643,0.7063313231131636
01097,414114,0.7327503562034772
01099,21270,0.7537315752678271
01101,226941,0.7519371145748333
01103,119213,0.6957877644668008
01105,9293,0.7633135356234084
01107,20243,0.7097789086326995
01109,33333,0.7261993559204828
01111,22647,0.6714797805759392
01113,57952,0.7376363331585382
01115,87989,0.7328219376100106
01117,213432,0.705612371403546
01119,12797,0.764443984554628
01121,80387,0.7086137805279819
01123,40541,0.7201551136518844
01125,207305,0.7146551410785795
01127,64110,0.6660391664547871
01129,16541,0.7053330148575472
01131,10681,0.7629217246615007
01133,23784,0.6673180945079077
02013,3385,0.7688184737886141
02016,5698,0.7583760829233358
02020,293531,0.712496701748067
02050,18134,0.766355833653993
02060,875,0.7187491802032812
02068,2246,0.6884549957055236
02070,4961,0.7290553868111068
02090,99072,0.6996548729180402
02100,2518,0.6683113912922449
02105,2139,0.7770186214388571
02110,32227,0.7040656822497604
02122,58464,0.6866267802098942
02130,13800,0.7241107079751161
02150,13451,0.697714547031375
02158,8250,0.770803069531071
02164,1393,0.7481586525231028
02170,105369,0.6563773956130641
02180,9988,0.7195741564846805
02185,9792,0.7561246333421493
02188,7715,0.7758587553634497
02195,3257,0.6910760205246176
02198,6407,0.7297363661100272
02220,8640,0.7028225878535566
02230,1107,0.6742588689439667
02240,6878,0.6736683690177744
02261,9243,0.7526971304101995
02275,2502,0.7175917027767136
02282,649,0.7687677040606854
02290,5377,0.7620912955492158
04001,71511,0.7745658491127279
04003,125867,0.7082372209569802
04005,141274,0.7149038205541682
04007,53546,0.7214604025045871
04009,37996,0.661690336773477
04011,9522,0.6853118276404073
04012,20793,0.7630927767756437
04013,4328810,0.7031534917865767
04015,207695,0.7421269805221893
04017,109270,0.7528231967691943
04019,1027207,0.7097097779571153
04021,432793,0.7199541815017829
04023,46480,0.7366316958430449
04025,228067,0.7588696313903484
04027,209468,0.7212826930622234
05001,17914,0.6940808825745545
05003,20270,0.6760537843709234
05005,41427,0.670990629773309
05007,265759,0.6957522060240469
05009,37331,0.6215124336966381
05011,10874,0.7037401252520565
05013,5192,0.6563063925282978
05015,27965,0.7429983207589396
05017,10615,0.7408286951132711
05019,22386,0.6789083740285408
05021,14889,0.6452383669803171
05023,25100,0.6944004253791206
05025,8128,0.6592127157021348
05027,23776,0.7296979556101031
05029,20858,0.6516197931785247
05031,107345,0.6915151452737729
05033,62739,0.6956737364911437
05035,48672,0.7279031873173052
05037,16824,0.66624893029515
05039,7279,0.7322574568100917
05041,11709,0.7227229131450261
05043,18417,0.6715039229691484
05045,123624,0.65938488301411
05047,17738,0.7332490102659492
05049,12231,0.7771019698535294
05051,98555,0.7327645560303757
05053,18126,0.6844835303351156
05055,44937,0.6847225861531727
05057,21842,0.7276695117756203
05059,33597,0.6951807105325207
05061,13311,0.6804029418980378
05063,37427,0.6857405726803141
05065,13570,0.6505971680152474
05067,17027,0.6797474482013284
05069,69282,0.7395696029287453
05071,26372,0.6334908069121268
05073,6800,0.7372790273979171
05075,16549,0.6254011717553594
05077,9194,0.7143315054525003
05079,13455,0.664498066331414
05081,12347,0.7416494512230296
05083,21668,0.6355059516409113
05085,72528,0.657782155586773
05087,16211,0.6595823513556709
05089,16476,0.6903539906598423
05091,43572,0.7223526253216571
05093,42126,0.7229123850479382
05095,7050,0.7254340861289547
05097,8950,0.6579960628035177
05099,8351,0.6773498349608371
05101,7812,0.6436610853824217
05103,23830,0.7508549826633883
05105,10355,0.645182737715033
05107,18606,0.7685418537317943
05109,10756,0.644119160437229
05111,23896,0.6688297287764997
05113,20094,0.6806618590566018
05115,63761,0.7036712944901375
05117,8189,0.6573141489943318
05119,392967,0.7293064427964427
05121,17695,0.6828441218289681
05123,25900,0.7287580987030016
05125,119415,0.7071552082929998
05127,10376,0.6402611009002649
05129,7908,0.6402185812262615
05131,127591,0.693739638742257
05133,17081,0.6785406234913982
05135,17139,0.728657951172758
05137,12475,0.7199422629934082
05139,39449,0.7265963209905504
05141,16642,0.6746564546056625
05143,232289,0.7176527930445831
05145,78762,0.7017255432533407
05147,6533,0.6984928507085261
05149,21464,0.6529967743496926
06001,1656754,0.7761910287563605
06003,1039,0.751612081962475
06005,38429,0.7104894834242793
06007,225817,0.676857787620597
06009,45514,0.7518530850316023
06011,21454,0.7154015824120165
06013,1142251,0.7561152234269887
06015,27495,0.7013990611387638
06017,188563,0.7195635394711516
06019,984521,0.7237257681126557
06021,27976,0.7251303722499209
06023,135940,0.687838525117626
06025,180701,0.735357473772679
06027,17977,0.718786756279568
06029,887641,0.7184770599343886
06031,150691,0.7046995421405262
06033,64195,0.7327076622501884
06035,30818,0.6565183188448065
06037,10081570,0.7493576013006217
06039,155433,0.7332999102549207
06041,259943,0.7307612342664223
06043,17420,0.6979327934701431
06045,87224,0.7085882937808237
06047,271382,0.7266646407534594
06049,8907,0.6791544097735918
06051,14310,0.7222262460961445
06053,433410,0.7408877498744157
06055,139623,0.7183567161978532
06057,99244,0.7199489494245869
06059,3168044,0.7397598602449806
06061,385512,0.7092539582941486
06063,18660,0.6895862984108825
06065,2411439,0.734967413988364
06067,1524553,0.7282388620178104
06069,60376,0.7355704823192023
06071,2149031,0.7339683442833799
06073,3316073,0.7250769849183667
06075,874961,0.7624590172281588
06077,742603,0.7375066666497494
06079,282165,0.7234487862412806
06081,767423,0.766369054707887
06083,444829,0.7198075998155591
06085,1927470,0.7721330080140121
06087,273962,0.7258098587879032
06089,179212,0.6761525165061912
06091,3040,0.6692407260009882
06093,43468,0.7131730051119461
06095,441829,0.7472909930844752
06097,499772,0.7267610912439536
06099,543194,0.7182630023744523
06101,96109,0.7101850636819038
06103,63912,0.7134995544720807
06105,12700,0.7155007103369943
06107,461898,0.7206323584540179
06109,54045,0.743985199707479
06111,847263,0.7191394487801535
06113,217352,0.7044399081014108
06115,76360,0.710360993205398
08001,504108,0.69461252319111
08003,16107,0.6952821579990381
08005,644560,0.7060804854105649
08007,13253,0.7242398965146164
08009,3561,0.6453860330742545
08011,5787,0.7360291845161147
08013,322510,0.6824218830319533
08014,67886,0.6979013594040304
08015,19557,0.6861498078760856
08017,2026,0.6716481648292086
08019,9495,0.733341393726775
08021,8128,0.6837974279850857
08023,3745,0.7265227211277385
08025,5754,0.7268407429258376
08027,4776,0.8065654757086079
08029,30565,0.6970159462385636
08031,705576,0.7107745908230618
08033,1857,0.6697996915563236
08035,336041,0.6951865277683489
08037,54681,0.6872134218880234
08039,25717,0.6929300395688707
08041,698974,0.6956400122145874
08043,47321,0.6620581566726992
08045,59055,0.6804085883163549
08047,6018,0.7758382124210932
08049,15303,0.747123249016383
08051,16802,0.7095656789396266
08053,857,0.694916922991224
08055,6679,0.743015504555392
08057,1261,0.6563114254330719
08059,574798,0.6879772705124423
08061,1489,0.638246443956622
08063,7447,0.7021096431852942
08065,7751,0.7352112670249698
08067,55617,0.6823344316086237
08069,344786,0.674359151505382
08071,14266,0.6782949323211861
08073,5585,0.6313684276249864
08075,22380,0.670064208080678
08077,151218,0.6782936324932028
08079,824,0.6825284928119302
08081,13127,0.6463362559344616
08083,26031,0.6934070188945115
08085,41686,0.7003431389379577
08087,28517,0.6682672861124673
08089,18282,0.6738128485022704
08091,4796,0.7910677150214511
08093,17867,0.7203585888255137
08095,4290,0.646799156564237
08097,17926,0.7259509353121996
08099,12022,0.6595099474278394
08101,165982,0.679925805687307
08103,6384,0.6423327455702672
08105,11305,0.7115554559372912
08107,25072,0.6686356062987998
08109,6592,0.6802243208411858
08111,589,0.6707459361421553
08113,8049,0.6350772796953051
08115,2322,0.7047691510507565
08117,30649,0.7472600014923652
08119,24524,0.7713246574110372
08121,4868,0.6452423711574949
08123,305345,0.6668066030697427
08125,10003,0.6468113368004544
09001,943926,0.7588591781604228
09003,893561,0.7601985010071948
09005,182002,0.7745422191795803
09007,163053,0.7711265917748137
09009,857513,0.7611565646139811
09011,267390,0.7619938204259038
09013,151063,0.7558547712074883
09015,116566,0.7608131256151154
10001,176699,0.716667009517379
10003,556165,0.7272387190493211
10005,224384,0.7414481249406828
11001,692683,0.7695447548237763
12001,265443,0.6980956840379826
12003,28211,0.6501394633683807
12005,182161,0.6919644277047776
12007,27317,0.7148005421265919
12009,585507,0.7269611383198987
12011,1926205,0.7452444919293573
12013,14362,0.689297725541325
12015,181067,0.749151504363176
12017,145169,0.7529691671838333
12019,211405,0.7273860470471143
12021,371453,0.7578581994779314
12023,69968,0.6733139412991467
12027,36903,0.6622270778213599
12029,16589,0.7397398960932386
12031,936186,0.7245035147604534
12033,313491,0.6960837899333729
12035,109801,0.7223586219189012
12037,11811,0.6845219468856443
12039,45945,0.7538732685883833
12041,17953,0.6407814292003973
12043,13516,0.7348769859085685
12045,15576,0.7307792153784783
12047,14326,0.7384475330828268
12049,27131,0.708274275915627
12051,40732,0.7154888205388481
12053,186313,0.6882610884803986
12055,103437,0.7438435875578331
12057,1422278,0.7172196843665846
12059,19432,0.7052999422556647
12061,153989,0.7552784318783862
12063,47945,0.6912080859924945
12065,14161,0.7581984807942941
12067,8637,0.705496234847461
12069,345867,0.7357975770740739
12071,737468,0.7400188892212269
12073,289770,0.7084101579641042
12075,40403,0.7289795861047
12077,8345,0.7107078048711876
12079,18460,0.6975315464719194
12081,384213,0.7209751781541515
12083,353526,0.7387624106299918
12085,159065,0.7231986826004071
12086,2699428,0.750944208188247
12087,75798,0.7117083517917596
12089,83098,0.7557429595511587
12091,203794,0.6936666571905254
12093,41144,0.6630301986140904
12095,1349746,0.7286555032935627
12097,351955,0.7340571681309437
12099,1465027,0.7421583134936229
12101,524602,0.6905433968944825
12103,964666,0.7201423876716687
12105,686218,0.7097176528008207
12107,73252,0.6800905771804501
12109,244674,0.7313747442076546
12111,312947,0.7453024401096726
12113,174755,0.701890144688064
12115,419496,0.7407831759554291
12117,461402,0.7107086740867348
12119,125044,0.7932793496878612
12121,44046,0.7378125961877691
12123,21870,0.7353466859548012
12125,15303,0.6974084807590957
12127,536487,0.7106724557732844
12129,32321,0.751128258466544
12131,68262,0.7410393474721668
12133,24764,0.6425040428840436
13001,18440,0.7155583518882774
13003,8239,0.6637811619741123
13005,11201,0.6628501444971518
13007,3132,0.7243329369645001
13009,45111,0.7447669318198075
13011,18708,0.6589972425915225
13013,78991,0.6591084134113478
13015,104919,0.7378071541552182
13017,17033,0.7102677602310208
13019,19152,0.6432944149587975
13021,153200,0.748634808917771
13023,12807,0.7011249798208263
13025,18756,0.714678341915056
13027,15590,0.7346488133229744
13029,37063,0.7046800801157456
13031,76120,0.7248586352978168
13033,22520,0.7261392350989175
13035,24090,0.7143397606513177
13037,6365,0.7222106024153169
13039,53231,0.7089650167926802
13043,10812,0.6793354648360528
13045,117183,0.7286896002040422
13047,66700,0.6927260786819178
13049,13040,0.7297958089021119
13051,288496,0.7314799223195639
13053,10560,0.6042167695909241
13055,24812,0.7121522614169643
13057,247515,0.7429433534991813
13059,126176,0.683637177099864
13061,2951,0.7499032356680069
13063,283538,0.7566136651596002
13065,6686,0.6889093101049664
13067,751218,0.7401842871398074
13069,43021,0.7004701360883304
13071,45486,0.7296832911172197
13073,150705,0.7084556539278288
13075,17177,0.6999051229951457
13077,143260,0.7081570316814488
13079,12325,0.6717029956521842
13081,22713,0.7194415762052492
13083,16197,0.6624897800811513
13085,24536,0.7663108143026557
13087,26682,0.721243479059886
13089,749323,0.7541073277922342
13091,20829,0.7033173793707355
13093,13736,0.7322183775156254
13095,89703,0.761337415854481
13097,143316,0.7367313226748653
13099,10312,0.7387616025468008
13101,3981,0.6701695383689187
13103,60477,0.7146476523810786
13105,19166,0.7078888388947947
13107,22533,0.7308889701837011
13109,10687,0.6991840914387729
13111,25395,0.657614687742589
13113,112303,0.7381883794252042
13115,97369,0.6985837436087697
13117,228383,0.7129899773485536
13119,22766,0.7212662009077914
13121,1036200,0.7480586296569423
13123,30414,0.7212604370011689
13125,2996,0.6505693937784108
13127,84470,0.7561889775714072
13129,57202,0.7234731647490683
13131,24828,0.72792943763835
13133,17349,0.7451996906566378
13135,915046,0.7412211036450106
13137,44626,0.7033813029540698
13139,198667,0.7100306936918884
13141,8515,0.7671415466471043
13143,29227,0.7193860262423016
13145,34105,0.7304432999959767
13147,25773,0.7321246949645837
13149,11736,0.648702274016255
13151,225356,0.7470487919842936
13153,153507,0.7376869071205622
13155,9320,0.7174850940541295
13157,67885,0.7086125075618812
13159,13916,0.7220637919628368
13161,15036,0.7443258998205875
13163,15618,0.7226558906415346
13165,8793,0.6952847899980888
13167,9691,0.6925077030303302
13169,28579,0.7385014432242941
13171,18672,0.7114888625560987
13173,10380,0.7293976989815696
13175,47405,0.7070118770535331
13177,29502,0.7285785973651256
13179,61349,0.7042874213494468
13181,7856,0.6977262228486949
13183,18692,0.735669396827805
13185,115364,0.6985843023060456
13187,32402,0.7576684086776057
13189,21455,0.719538599729441
13191,14174,0.7593036280345752
13193,13305,0.7353763920466568
13195,29218,0.6778985748115373
13197,8432,0.7148266290246297
13199,21106,0.7537108386360415
13201,5787,0.7022938776142401
13205,22244,0.7367940773411552
13207,27171,0.6831535670451447
13209,9058,0.6766613543955196
13211,18507,0.7271832388108507
13213,39724,0.6711542489106123
13215,195739,0.7330565900652876
13217,108079,0.7426463199584735
13219,38132,0.7281307794018571
13221,14931,0.740240965672003
13223,159825,0.7277960986760765
13225,27145,0.750273144898853
13227,31387,0.7102760846514634
13229,19250,0.729853599291827
13231,18327,0.6938252156922516
13233,41908,0.6742007014622478
13235,11216,0.7407351780737172
13237,21691,0.7570779569396869
13239,2289,0.7433168991056096
13241,16645,0.7196036876757299
13243,6973,0.7735005425226608
13245,201852,0.7412332424535811
13247,89717,0.7598337068608214
13249,5221,0.6387302999305977
13251,13989,0.734042097572879
13253,8321,0.7075735261378249
13255,65306,0.7324652397352367
13257,25750,0.7442767517853022
13259,6293,0.7166036400776726
13261,30064,0.7282008692242796
13263,6321,0.7619045758119217
13265,1611,0.731039605387591
13267,25382,0.6845715157844473
13269,8116,0.7371819987931553
13271,16035,0.7243917445334613
13273,8737,0.7458126512367325
13275,44630,0.7247828295061494
13277,40541,0.7203165643490886
13279,26972,0.7251663034620257
13281,11617,0.7040965231785206
13283,6795,0.6920352610204978
13285,69919,0.7269924605173009
13287,7943,0.7150613199373085
13289,8229,0.7595022715631846
13291,23288,0.7340413011577016
13293,26236,0.7057770380482556
13295,69039,0.6969368724847461
13297,91442,0.7035075813111824
13299,35593,0.6889886243019832
13301,5297,0.7556286900348973
13303,20436,0.7281886530563201
13305,29788,0.6918202702162565
13307,2610,0.7333128035646226
13309,7928,0.6442757135333561
13311,29489,0.7585443223680345
13313,104237,0.6851231584757868
13315,8824,0.6510789995407623
13317,9844,0.7296838713651741
13319,9010,0.7035225586974475
13321,20494,0.7105112818165351
15001,199459,0.7730449007466937
15003,984821,0.7707484299532975
15005,66,0.8460883770954691
15007,71769,0.7677786212633378
15009,165979,0.7635494052999512
16001,456849,0.7285865682409493
16003,4097,0.6703181299727865
16005,85765,0.644487449325951
16007,6000,0.6306426754320527
16009,9138,0.6565126704328939
16011,45839,0.6782375526290308
16013,22373,0.7626522064184187
16015,7378,0.7911097511251017
16017,43611,0.7468028689129811
16019,114392,0.6558134830475707
16021,11845,0.6429692676726219
16023,2581,0.6289883902067136
16025,1048,0.6685683651525847
16027,217633,0.7160168023919348
16029,6953,0.6188434562921588
16031,23690,0.6438666991115826
16033,913,0.636689487370711
16035,8673,0.733684524152906
16037,4169,0.6547646010698477
16039,26743,0.7030590391935216
16041,13464,0.6072632138531916
16043,13020,0.7034756313737177
16045,17331,0.6914777340070973
16047,15148,0.7539637742364349
16049,16411,0.6953111415453497
16051,28534,0.7067485044127354
16053,23730,0.6879871567884833
16055,157322,0.7095230423428796
16057,39505,0.6594881625749371
16059,7847,0.6550325660962952
16061,3838,0.6804577750121444
16063,5350,0.6399777470812773
16065,39100,0.6837722326801755
16067,20705,0.6595066509887872
16069,40217,0.6519682710656108
16071,4385,0.625998803503492
16073,11552,0.6505996253448777
16075,23260,0.6790909258730665
16077,7671,0.672019337712254
16079,12609,0.644405131507807
16081,11426,0.7422009108356552
16083,84869,0.6893559598913598
16085,10709,0.7440730489393452
16087,10057,0.6602928041539462
17001,66085,0.6530182207178595
17003,6260,0.7020283283978409
17005,16589,0.6331020604433897
17007,53537,0.715297800822013
17009,6628,0.6349311143453379
17011,33122,0.6509134604640905
17013,4830,0.6473757738280337
17015,14466,0.6484952516579696
17017,12493,0.6624373430183764
17019,209922,0.6819762046485259
17021,32931,0.6348696031212987
17023,15716,0.63596676948078
17025,13287,0.6282212606742682
17027,37634,0.6798078332972362
17029,51353,0.6443257862053207
17031,5198275,0.7365500638829832
17033,18972,0.6339234679282114
17035,10836,0.6268761258367804
17037,104366,0.6594165030152904
17039,15932,0.6357180202280326
17041,19623,0.6314799815999032
17043,929060,0.7090724414558442
17045,17407,0.6381896451410972
17047,6455,0.6335968762333114
17049,34137,0.6237848850119855
17051,21565,0.6299520289688939
17053,13270,0.6481655008327605
17055,38923,0.6255006480947212
17057,35092,0.6271544457020459
17059,5064,0.6393786238323323
17061,13132,0.6330306873757241
17063,50666,0.6516134191477551
17065,8176,0.6349188742957496
17067,17983,0.6423107751208568
17069,3939,0.6322800244265797
17071,6809,0.6584634727397477
17073,49267,0.6682776368010007
17075,27812,0.6552905834474609
17077,57977,0.6810136339802997
17079,9594,0.6394881127197475
17081,37985,0.649764156994347
17083,21937,0.643494229956601
17085,21588,0.6877176960592455
17087,12494,0.6627962535882878
17089,531376,0.7177797967956536
17091,110637,0.6794201317991889
17093,126054,0.7262325876607176
17095,50508,0.6540632829295464
17097,701473,0.7108834631648422
17099,109737,0.6556727485586991
17101,16033,0.6427919849963002
17103,34389,0.64864588369058
17105,36040,0.6464733151884556
17107,29003,0.6445562730960884
17109,30479,0.6580239131715436
17111,307714,0.6954945420903874
17113,172578,0.6807280038705769
17115,105528,0.6879441613535205
17117,45463,0.6448225909924991
17119,264776,0.6761679491098915
17121,37743,0.6357542973731816
17123,11679,0.6500862739658335
17125,13621,0.6402367889350111
17127,14219,0.6551481196169534
17129,12306,0.6591964994050435
17131,15589,0.6406875926464422
17133,34168,0.6789970502614513
17135,28828,0.6320090719344127
17137,34247,0.6473734526058439
17139,14641,0.6324837355600967
17141,51025,0.6783195293813156
17143,182770,0.6890431512367605
17145,21251,0.6345243843628969
17147,16401,0.6423611835368683
17149,15672,0.6286079600447713
17151,4203,0.6673661614066323
17153,5510,0.6901750504106009
17155,5721,0.6596994548630133
17157,32295,0.6554807230514655
17159,15766,0.6213936026750236
17161,143873,0.6883031617552048
17163,262338,0.7181458892234195
17165,23994,0.6330588770786114
17167,196861,0.6843978028588377
17169,6953,0.6455484240949967
17171,5005,0.6878647382095473
17173,21737,0.6351614159691215
17175,5447,0.6412932176872052
17177,45093,0.6768823657754088
17179,133195,0.6404268646048125
17181,16968,0.6438395005671771
17183,77563,0.661174830153555
17185,11546,0.6392669063269474
17187,17146,0.6442948714741042
17189,14058,0.6384096808129454
17191,16402,0.6294438123650201
17193,13868,0.6324443882496988
17195,56016,0.6626329166837424
17197,689315,0.7044477462329195
17199,67102,0.6637729839844079
17201,284819,0.6889959147466602
17203,38700,0.6510354411379468
18001,35376,0.599816168162687
18003,372575,0.6629158686358081
18005,82481,0.670262601232794
18007,8677,0.6298770696739503
18009,12013,0.6393770483667367
18011,65544,0.6694819143650176
18013,15064,0.7021466222851779
18015,20074,0.6333216596616661
18017,37880,0.6406947650949316
18019,116507,0.6566529292062618
18021,26234,0.6346335380160476
18023,32273,0.6407917364210579
18025,10569,0.6308039965715154
18027,33120,0.6678732161801656
18029,49479,0.6810793435327802
18031,26562,0.6281676700124936
18033,42927,0.6193795691473833
18035,115020,0.6546513733986146
18037,42543,0.6862356260907215
18039,204558,0.6819446450112499
18041,23194,0.6300162806106187
18043,77320,0.6547764252221943
18045,16430,0.6278189551574131
18047,22774,0.6326749139524805
18049,20096,0.6352851082408172
18051,33656,0.6689402901695185
18053,66452,0.6402277427840881
18055,32159,0.6336634998629578
18057,323117,0.7148003341405422
18059,75164,0.7180664584997518
18061,39940,0.712008480750088
18063,163799,0.7074866106814789
18065,48255,0.6244052320466053
18067,82331,0.6615412592199543
18069,36359,0.6220185065723072
18071,44025,0.6745333192074864
18073,33447,0.6430898342069725
18075,20840,0.6119006854631568
18077,32201,0.6280396361780106
18079,27710,0.6207898991686074
18081,153716,0.6863276046694664
18083,37065,0.6395447397043114
18085,79035,0.6525386359112635
18087,39193,0.6314065300723359
18089,485707,0.7279559132936115
18091,110154,0.6758781439337628
18093,45548,0.6962226683919756
18095,129455,0.6539072352032022
18097,951869,0.7142926915917553
18099,46461,0.6346385538429237
18101,10212,0.6326904573591748
18103,35815,0.6257717470651916
18105,146461,0.6359140731874839
18107,38287,0.6351969940095602
18109,69922,0.6924544210057163
18111,13992,0.6421431600792809
18113,47506,0.6299835462980872
18115,5874,0.6482500407435013
18117,19545,0.627844278932497
18119,20835,0.6627017977213153
18121,16946,0.6725337045462636
18123,19102,0.6271494405193939
18125,12378,0.6368561996947026
18127,168636,0.7036299066843358
18129,25560,0.6512367822209134
18131,12559,0.6284873095633599
18133,37384,0.67287599774423
18135,24926,0.6304514311205023
18137,28391,0.656742330027083
18139,16641,0.625724887459717
18141,270216,0.6915295507146267
18143,23759,0.6253365468485589
18145,44438,0.6360913916704413
18147,20447,0.6865974320545554
18149,22952,0.6261103817910887
18151,34453,0.6277068062490054
18153,20730,0.7244026744166905
18155,10685,0.6199214987168085
18157,191553,0.6660557881863057
18159,15162,0.7025354721997131
18161,7113,0.6350381942520842
18163,181291,0.6942336259331139
18165,15539,0.6288575245122169
18167,107459,0.6594864472912983
18169,31389,0.6358323879531924
18171,8237,0.7043343320336175
18173,62280,0.7104450667409767
18175,27848,0.6511316833483132
18177,66342,0.648223730397773
18179,28011,0.6300131180983508
18181,24149,0.6634538637448071
18183,33730,0.6619654475985579
19001,7085,0.644019976672018
19003,3670,0.6399600601711659
19005,13813,0.6618794078561111
19007,12452,0.6588904157016606
19009,5571,0.6630593800377572
19011,25636,0.6591630791317136
19013,132393,0.6568567322564897
19015,26370,0.660683669259017
19017,24864,0.6368999246449788
19019,21118,0.6228370358653572
19021,20058,0.6731805364823569
